# Emoji Position Mapping
# Format: emoji_name|position_index|sanitized_name
woman_lifting_weights__medium_skin_tone|1812|woman_lifting_weights__medium_skin_tone
woman_lifting_weights__medium-dark_skin_tone|1813|woman_lifting_weights__medium-dark_skin_tone
woman_lifting_weights__dark_skin_tone|1814|woman_lifting_weights__dark_skin_tone
person_biking|1815|person_biking
person_biking__light_skin_tone|1816|person_biking__light_skin_tone
person_biking__medium-light_skin_tone|1817|person_biking__medium-light_skin_tone
person_biking__medium_skin_tone|1818|person_biking__medium_skin_tone
person_biking__medium-dark_skin_tone|1819|person_biking__medium-dark_skin_tone
person_biking__dark_skin_tone|1820|person_biking__dark_skin_tone
man_biking|1821|man_biking
man_biking__light_skin_tone|1822|man_biking__light_skin_tone
man_biking__medium-light_skin_tone|1823|man_biking__medium-light_skin_tone
man_biking__medium_skin_tone|1824|man_biking__medium_skin_tone
man_biking__medium-dark_skin_tone|1825|man_biking__medium-dark_skin_tone
man_biking__dark_skin_tone|1826|man_biking__dark_skin_tone
woman_biking|1827|woman_biking
woman_biking__light_skin_tone|1828|woman_biking__light_skin_tone
woman_biking__medium-light_skin_tone|1829|woman_biking__medium-light_skin_tone
woman_biking__medium_skin_tone|1830|woman_biking__medium_skin_tone
woman_biking__medium-dark_skin_tone|1831|woman_biking__medium-dark_skin_tone
woman_biking__dark_skin_tone|1832|woman_biking__dark_skin_tone
person_mountain_biking|1833|person_mountain_biking
person_mountain_biking__light_skin_tone|1834|person_mountain_biking__light_skin_tone
person_mountain_biking__medium-light_skin_tone|1835|person_mountain_biking__medium-light_skin_tone
person_mountain_biking__medium_skin_tone|1836|person_mountain_biking__medium_skin_tone
person_mountain_biking__medium-dark_skin_tone|1837|person_mountain_biking__medium-dark_skin_tone
person_mountain_biking__dark_skin_tone|1838|person_mountain_biking__dark_skin_tone
man_mountain_biking|1839|man_mountain_biking
man_mountain_biking__light_skin_tone|1840|man_mountain_biking__light_skin_tone
man_mountain_biking__medium-light_skin_tone|1841|man_mountain_biking__medium-light_skin_tone
man_mountain_biking__medium_skin_tone|1842|man_mountain_biking__medium_skin_tone
man_mountain_biking__medium-dark_skin_tone|1843|man_mountain_biking__medium-dark_skin_tone
man_mountain_biking__dark_skin_tone|1844|man_mountain_biking__dark_skin_tone
woman_mountain_biking|1845|woman_mountain_biking
woman_mountain_biking__light_skin_tone|1846|woman_mountain_biking__light_skin_tone
woman_mountain_biking__medium-light_skin_tone|1847|woman_mountain_biking__medium-light_skin_tone
woman_mountain_biking__medium_skin_tone|1848|woman_mountain_biking__medium_skin_tone
woman_mountain_biking__medium-dark_skin_tone|1849|woman_mountain_biking__medium-dark_skin_tone
woman_mountain_biking__dark_skin_tone|1850|woman_mountain_biking__dark_skin_tone
person_cartwheeling|1851|person_cartwheeling
person_cartwheeling__light_skin_tone|1852|person_cartwheeling__light_skin_tone
person_cartwheeling__medium-light_skin_tone|1853|person_cartwheeling__medium-light_skin_tone
person_cartwheeling__medium_skin_tone|1854|person_cartwheeling__medium_skin_tone
person_cartwheeling__medium-dark_skin_tone|1855|person_cartwheeling__medium-dark_skin_tone
person_cartwheeling__dark_skin_tone|1856|person_cartwheeling__dark_skin_tone
man_cartwheeling|1857|man_cartwheeling
man_cartwheeling__light_skin_tone|1858|man_cartwheeling__light_skin_tone
man_cartwheeling__medium-light_skin_tone|1859|man_cartwheeling__medium-light_skin_tone
man_cartwheeling__medium_skin_tone|1860|man_cartwheeling__medium_skin_tone
man_cartwheeling__medium-dark_skin_tone|1861|man_cartwheeling__medium-dark_skin_tone
man_cartwheeling__dark_skin_tone|1862|man_cartwheeling__dark_skin_tone
woman_cartwheeling|1863|woman_cartwheeling
woman_cartwheeling__light_skin_tone|1864|woman_cartwheeling__light_skin_tone
woman_cartwheeling__medium-light_skin_tone|1865|woman_cartwheeling__medium-light_skin_tone
woman_cartwheeling__medium_skin_tone|1866|woman_cartwheeling__medium_skin_tone
woman_cartwheeling__medium-dark_skin_tone|1867|woman_cartwheeling__medium-dark_skin_tone
woman_cartwheeling__dark_skin_tone|1868|woman_cartwheeling__dark_skin_tone
people_wrestling|1869|people_wrestling
men_wrestling|1870|men_wrestling
women_wrestling|1871|women_wrestling
person_playing_water_polo|1872|person_playing_water_polo
person_playing_water_polo__light_skin_tone|1873|person_playing_water_polo__light_skin_tone
person_playing_water_polo__medium-light_skin_tone|1874|person_playing_water_polo__medium-light_skin_tone
person_playing_water_polo__medium_skin_tone|1875|person_playing_water_polo__medium_skin_tone
person_playing_water_polo__medium-dark_skin_tone|1876|person_playing_water_polo__medium-dark_skin_tone
person_playing_water_polo__dark_skin_tone|1877|person_playing_water_polo__dark_skin_tone
man_playing_water_polo|1878|man_playing_water_polo
man_playing_water_polo__light_skin_tone|1879|man_playing_water_polo__light_skin_tone
man_playing_water_polo__medium-light_skin_tone|1880|man_playing_water_polo__medium-light_skin_tone
man_playing_water_polo__medium_skin_tone|1881|man_playing_water_polo__medium_skin_tone
man_playing_water_polo__medium-dark_skin_tone|1882|man_playing_water_polo__medium-dark_skin_tone
man_playing_water_polo__dark_skin_tone|1883|man_playing_water_polo__dark_skin_tone
woman_playing_water_polo|1884|woman_playing_water_polo
woman_playing_water_polo__light_skin_tone|1885|woman_playing_water_polo__light_skin_tone
woman_playing_water_polo__medium-light_skin_tone|1886|woman_playing_water_polo__medium-light_skin_tone
woman_playing_water_polo__medium_skin_tone|1887|woman_playing_water_polo__medium_skin_tone
woman_playing_water_polo__medium-dark_skin_tone|1888|woman_playing_water_polo__medium-dark_skin_tone
woman_playing_water_polo__dark_skin_tone|1889|woman_playing_water_polo__dark_skin_tone
person_playing_handball|1890|person_playing_handball
person_playing_handball__light_skin_tone|1891|person_playing_handball__light_skin_tone
person_playing_handball__medium-light_skin_tone|1892|person_playing_handball__medium-light_skin_tone
person_playing_handball__medium_skin_tone|1893|person_playing_handball__medium_skin_tone
person_playing_handball__medium-dark_skin_tone|1894|person_playing_handball__medium-dark_skin_tone
person_playing_handball__dark_skin_tone|1895|person_playing_handball__dark_skin_tone
man_playing_handball|1896|man_playing_handball
man_playing_handball__light_skin_tone|1897|man_playing_handball__light_skin_tone
man_playing_handball__medium-light_skin_tone|1898|man_playing_handball__medium-light_skin_tone
man_playing_handball__medium_skin_tone|1899|man_playing_handball__medium_skin_tone
man_playing_handball__medium-dark_skin_tone|1900|man_playing_handball__medium-dark_skin_tone
man_playing_handball__dark_skin_tone|1901|man_playing_handball__dark_skin_tone
woman_playing_handball|1902|woman_playing_handball
woman_playing_handball__light_skin_tone|1903|woman_playing_handball__light_skin_tone
woman_playing_handball__medium-light_skin_tone|1904|woman_playing_handball__medium-light_skin_tone
woman_playing_handball__medium_skin_tone|1905|woman_playing_handball__medium_skin_tone
woman_playing_handball__medium-dark_skin_tone|1906|woman_playing_handball__medium-dark_skin_tone
woman_playing_handball__dark_skin_tone|1907|woman_playing_handball__dark_skin_tone
person_juggling|1908|person_juggling
person_juggling__light_skin_tone|1909|person_juggling__light_skin_tone
person_juggling__medium-light_skin_tone|1910|person_juggling__medium-light_skin_tone
person_juggling__medium_skin_tone|1911|person_juggling__medium_skin_tone
person_juggling__medium-dark_skin_tone|1912|person_juggling__medium-dark_skin_tone
person_juggling__dark_skin_tone|1913|person_juggling__dark_skin_tone
man_juggling|1914|man_juggling
man_juggling__light_skin_tone|1915|man_juggling__light_skin_tone
man_juggling__medium-light_skin_tone|1916|man_juggling__medium-light_skin_tone
man_juggling__medium_skin_tone|1917|man_juggling__medium_skin_tone
man_juggling__medium-dark_skin_tone|1918|man_juggling__medium-dark_skin_tone
man_juggling__dark_skin_tone|1919|man_juggling__dark_skin_tone
woman_juggling|1920|woman_juggling
woman_juggling__light_skin_tone|1921|woman_juggling__light_skin_tone
woman_juggling__medium-light_skin_tone|1922|woman_juggling__medium-light_skin_tone
woman_juggling__medium_skin_tone|1923|woman_juggling__medium_skin_tone
woman_juggling__medium-dark_skin_tone|1924|woman_juggling__medium-dark_skin_tone
woman_juggling__dark_skin_tone|1925|woman_juggling__dark_skin_tone
person_in_lotus_position|1926|person_in_lotus_position
person_in_lotus_position__light_skin_tone|1927|person_in_lotus_position__light_skin_tone
person_in_lotus_position__medium-light_skin_tone|1928|person_in_lotus_position__medium-light_skin_tone
person_in_lotus_position__medium_skin_tone|1929|person_in_lotus_position__medium_skin_tone
person_in_lotus_position__medium-dark_skin_tone|1930|person_in_lotus_position__medium-dark_skin_tone
person_in_lotus_position__dark_skin_tone|1931|person_in_lotus_position__dark_skin_tone
man_in_lotus_position|1932|man_in_lotus_position
man_in_lotus_position__light_skin_tone|1933|man_in_lotus_position__light_skin_tone
man_in_lotus_position__medium-light_skin_tone|1934|man_in_lotus_position__medium-light_skin_tone
man_in_lotus_position__medium_skin_tone|1935|man_in_lotus_position__medium_skin_tone
man_in_lotus_position__medium-dark_skin_tone|1936|man_in_lotus_position__medium-dark_skin_tone
man_in_lotus_position__dark_skin_tone|1937|man_in_lotus_position__dark_skin_tone
woman_in_lotus_position|1938|woman_in_lotus_position
woman_in_lotus_position__light_skin_tone|1939|woman_in_lotus_position__light_skin_tone
woman_in_lotus_position__medium-light_skin_tone|1940|woman_in_lotus_position__medium-light_skin_tone
woman_in_lotus_position__medium_skin_tone|1941|woman_in_lotus_position__medium_skin_tone
woman_in_lotus_position__medium-dark_skin_tone|1942|woman_in_lotus_position__medium-dark_skin_tone
woman_in_lotus_position__dark_skin_tone|1943|woman_in_lotus_position__dark_skin_tone
person_taking_bath|1944|person_taking_bath
person_taking_bath__light_skin_tone|1945|person_taking_bath__light_skin_tone
person_taking_bath__medium-light_skin_tone|1946|person_taking_bath__medium-light_skin_tone
person_taking_bath__medium_skin_tone|1947|person_taking_bath__medium_skin_tone
person_taking_bath__medium-dark_skin_tone|1948|person_taking_bath__medium-dark_skin_tone
person_taking_bath__dark_skin_tone|1949|person_taking_bath__dark_skin_tone
person_in_bed|1950|person_in_bed
person_in_bed__light_skin_tone|1951|person_in_bed__light_skin_tone
person_in_bed__medium-light_skin_tone|1952|person_in_bed__medium-light_skin_tone
person_in_bed__medium_skin_tone|1953|person_in_bed__medium_skin_tone
person_in_bed__medium-dark_skin_tone|1954|person_in_bed__medium-dark_skin_tone
person_in_bed__dark_skin_tone|1955|person_in_bed__dark_skin_tone
people_holding_hands|1956|people_holding_hands
people_holding_hands__light_skin_tone|1957|people_holding_hands__light_skin_tone
people_holding_hands__light_skin_tone__medium-light_skin_tone|1958|people_holding_hands__light_skin_tone__medium-light_skin_tone
people_holding_hands__light_skin_tone__medium_skin_tone|1959|people_holding_hands__light_skin_tone__medium_skin_tone
people_holding_hands__light_skin_tone__medium-dark_skin_tone|1960|people_holding_hands__light_skin_tone__medium-dark_skin_tone
people_holding_hands__light_skin_tone__dark_skin_tone|1961|people_holding_hands__light_skin_tone__dark_skin_tone
people_holding_hands__medium-light_skin_tone__light_skin_tone|1962|people_holding_hands__medium-light_skin_tone__light_skin_tone
people_holding_hands__medium-light_skin_tone|1963|people_holding_hands__medium-light_skin_tone
people_holding_hands__medium-light_skin_tone__medium_skin_tone|1964|people_holding_hands__medium-light_skin_tone__medium_skin_tone
people_holding_hands__medium-light_skin_tone__medium-dark_skin_tone|1965|people_holding_hands__medium-light_skin_tone__medium-dark_skin_tone
people_holding_hands__medium-light_skin_tone__dark_skin_tone|1966|people_holding_hands__medium-light_skin_tone__dark_skin_tone
people_holding_hands__medium_skin_tone__light_skin_tone|1967|people_holding_hands__medium_skin_tone__light_skin_tone
people_holding_hands__medium_skin_tone__medium-light_skin_tone|1968|people_holding_hands__medium_skin_tone__medium-light_skin_tone
people_holding_hands__medium_skin_tone|1969|people_holding_hands__medium_skin_tone
people_holding_hands__medium_skin_tone__medium-dark_skin_tone|1970|people_holding_hands__medium_skin_tone__medium-dark_skin_tone
people_holding_hands__medium_skin_tone__dark_skin_tone|1971|people_holding_hands__medium_skin_tone__dark_skin_tone
people_holding_hands__medium-dark_skin_tone__light_skin_tone|1972|people_holding_hands__medium-dark_skin_tone__light_skin_tone
people_holding_hands__medium-dark_skin_tone__medium-light_skin_tone|1973|people_holding_hands__medium-dark_skin_tone__medium-light_skin_tone
people_holding_hands__medium-dark_skin_tone__medium_skin_tone|1974|people_holding_hands__medium-dark_skin_tone__medium_skin_tone
people_holding_hands__medium-dark_skin_tone|1975|people_holding_hands__medium-dark_skin_tone
people_holding_hands__medium-dark_skin_tone__dark_skin_tone|1976|people_holding_hands__medium-dark_skin_tone__dark_skin_tone
people_holding_hands__dark_skin_tone__light_skin_tone|1977|people_holding_hands__dark_skin_tone__light_skin_tone
people_holding_hands__dark_skin_tone__medium-light_skin_tone|1978|people_holding_hands__dark_skin_tone__medium-light_skin_tone
people_holding_hands__dark_skin_tone__medium_skin_tone|1979|people_holding_hands__dark_skin_tone__medium_skin_tone
people_holding_hands__dark_skin_tone__medium-dark_skin_tone|1980|people_holding_hands__dark_skin_tone__medium-dark_skin_tone
people_holding_hands__dark_skin_tone|1981|people_holding_hands__dark_skin_tone
women_holding_hands|1982|women_holding_hands
women_holding_hands__light_skin_tone|1983|women_holding_hands__light_skin_tone
women_holding_hands__light_skin_tone__medium-light_skin_tone|1984|women_holding_hands__light_skin_tone__medium-light_skin_tone
women_holding_hands__light_skin_tone__medium_skin_tone|1985|women_holding_hands__light_skin_tone__medium_skin_tone
women_holding_hands__light_skin_tone__medium-dark_skin_tone|1986|women_holding_hands__light_skin_tone__medium-dark_skin_tone
women_holding_hands__light_skin_tone__dark_skin_tone|1987|women_holding_hands__light_skin_tone__dark_skin_tone
women_holding_hands__medium-light_skin_tone__light_skin_tone|1988|women_holding_hands__medium-light_skin_tone__light_skin_tone
women_holding_hands__medium-light_skin_tone|1989|women_holding_hands__medium-light_skin_tone
women_holding_hands__medium-light_skin_tone__medium_skin_tone|1990|women_holding_hands__medium-light_skin_tone__medium_skin_tone
women_holding_hands__medium-light_skin_tone__medium-dark_skin_tone|1991|women_holding_hands__medium-light_skin_tone__medium-dark_skin_tone
women_holding_hands__medium-light_skin_tone__dark_skin_tone|1992|women_holding_hands__medium-light_skin_tone__dark_skin_tone
women_holding_hands__medium_skin_tone__light_skin_tone|1993|women_holding_hands__medium_skin_tone__light_skin_tone
women_holding_hands__medium_skin_tone__medium-light_skin_tone|1994|women_holding_hands__medium_skin_tone__medium-light_skin_tone
women_holding_hands__medium_skin_tone|1995|women_holding_hands__medium_skin_tone
women_holding_hands__medium_skin_tone__medium-dark_skin_tone|1996|women_holding_hands__medium_skin_tone__medium-dark_skin_tone
women_holding_hands__medium_skin_tone__dark_skin_tone|1997|women_holding_hands__medium_skin_tone__dark_skin_tone
women_holding_hands__medium-dark_skin_tone__light_skin_tone|1998|women_holding_hands__medium-dark_skin_tone__light_skin_tone
women_holding_hands__medium-dark_skin_tone__medium-light_skin_tone|1999|women_holding_hands__medium-dark_skin_tone__medium-light_skin_tone
women_holding_hands__medium-dark_skin_tone__medium_skin_tone|2000|women_holding_hands__medium-dark_skin_tone__medium_skin_tone
women_holding_hands__medium-dark_skin_tone|2001|women_holding_hands__medium-dark_skin_tone
women_holding_hands__medium-dark_skin_tone__dark_skin_tone|2002|women_holding_hands__medium-dark_skin_tone__dark_skin_tone
women_holding_hands__dark_skin_tone__light_skin_tone|2003|women_holding_hands__dark_skin_tone__light_skin_tone
women_holding_hands__dark_skin_tone__medium-light_skin_tone|2004|women_holding_hands__dark_skin_tone__medium-light_skin_tone
women_holding_hands__dark_skin_tone__medium_skin_tone|2005|women_holding_hands__dark_skin_tone__medium_skin_tone
women_holding_hands__dark_skin_tone__medium-dark_skin_tone|2006|women_holding_hands__dark_skin_tone__medium-dark_skin_tone
women_holding_hands__dark_skin_tone|2007|women_holding_hands__dark_skin_tone
woman_and_man_holding_hands|2008|woman_and_man_holding_hands
woman_and_man_holding_hands__light_skin_tone|2009|woman_and_man_holding_hands__light_skin_tone
woman_and_man_holding_hands__light_skin_tone__medium-light_skin_tone|2010|woman_and_man_holding_hands__light_skin_tone__medium-light_skin_tone
woman_and_man_holding_hands__light_skin_tone__medium_skin_tone|2011|woman_and_man_holding_hands__light_skin_tone__medium_skin_tone
